id,teacher_id,student_id,ageinmonths,gender,ethnicity,homelang,specser,ppvt_under_85,grtr_under_13,grtr_under_11,grtr_under_8,site,anthro_test_1,anthro_test_2,anthro_1,anthro_2,anthro_3,anthro_4,anthro_5,anthro_6,anthro_7,anthro_8,anthro_9,anthro_10,anthro_11,anthro_12,anthro_13,anthro_14,anthro_15,anthro_16,anthro_total,anthro_resid,class_type,taxeco_1,taxeco_2,taxeco_3,taxeco_4,taxeco_5,taxeco_6,taxeco_7,taxeco_8,taxeco_9,taxeco_10,taxo_total,eco_total,anthro_proport,taxo_proport,eco_proport,taxo_major,eco_major,naive_thinking,class_child,class_sc_1,class_sc_2,class_sc_3,class_sc_4,class_is,ecers_ns,class_is_quart,filter_$,delete_child,anthro_notes,taxeco_notes,taxo_major_re,eco_major_re,tax_eco_major,anthro_test_total,anthro_test_total_RC,race_aa,preschool,preK,class_type_cent,class_is_cent,class_isXtype,class_isXpreschool,class_isXpreK,anthro_cent,anthro_sq,class_is_sq,class_quart_cent,class_quart_sq,age_cent,class_typeXage,exp_preschool,exp_preK,classis_quart_new,classis_quart_pres,classis_quart_prek,t_id_pub,class_child_pub,child_data_n_pub,class_cd,class_qf,class_lm,class_is_quart_pub,class_child_pub_new,class_child_data_pub_new,class_cd_pub_new,class_qf_pub_new,class_lm_pub_new,gender_new_f,genderXanthro,anthro_total_cent,genderXanthro_cent,eco_1,eco_2,eco_3,eco_4,eco_5,eco_6,eco_7,eco_8,eco_9,eco_10,eco_cent,genderXeco_cent,tax_1,tax_2,tax_3,tax_4,tax_5,tax_6,tax_7,tax_8,tax_9,tax_10,tax_total,tax_cent,gender_f,gender_fXtax_cent,gender_fXeco_cent,gender_fXanthro_cent,gender_fXanthro_total,gender_fXeco_total,gender_fXtax_total,PRE_1,PGR_1,PRE_2,PGR_2,PRE_3,PGR_3,PRE_4,PGR_4,PRE_5,PGR_5,PRE_6,PGR_6,PRE_7,PGR_7,PRE_8,PGR_8,PRE_9,PGR_9,PRE_10,PGR_10,PRE_11,PGR_11,PRE_12,PGR_12,PRE_13,PGR_13,PRE_14,PGR_14,PRE_15,PGR_15,PRE_16,PGR_16,PRE_17,PGR_17,PRE_18,PGR_18,PRE_19,PGR_19,PRE_20,PGR_20,PRE_21,PGR_21,PRE_22,PGR_22,PRE_23,PGR_23,PRE_24,PGR_24,PRE_25,PGR_25,PRE_26,PGR_26,PRE_27,PGR_27,PRE_28,PGR_28,PRE_29,PGR_29,PRE_30,PGR_30,PRE_31,PGR_31,PRE_32,PGR_32,PRE_33,PGR_33,PRE_34,PGR_34,PRE_35,PGR_35,PRE_36,PGR_36,tax_cons,eco_cons,taxeco_cons
1055,123,2018100330,40,2,1,1,2,2,1,2,2,2,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,13,5.897942412,15,1,1,2,2,2,2,1,2,1,1,5,5,0.81,0.5,0.5,2,2,1,13,0,0,0,0,2.75,3,2,1,0, , ,3,3,3,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,6.1654,27.4576,0.04782969,-0.58,0.3364,-11.71,-2.9275,-39.42,-15.42,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,13,6.1654,6.1654,0,0,1,1,1,1,0,1,0,0,-0.17,-0.17,1,1,0,0,0,0,1,0,1,1,5,0.37,1,0.37,-0.17,6.1654,13,5,5,0.873268154,1,0.823132208,1,0.846142503,1,0.941454188,1,0.915627795,1,0.880892774,1,0.892075157,1,0.900548023,1,0.859821887,1,0.858418717,1,0.939864629,1,0.900367364,1,0.930777545,1,0.97721417,1,0.739955259,1,0.933690459,1,0.476244738,0,0.526092772,1,0.525455538,1,0.500608503,1,0.661216044,1,0.357115036,0,0.532652831,1,0.244522228,0,0.492635581,0,0.601152656,1,0.525987252,1,0.477718504,0,0.479421004,0,0.503920612,1,0.343176382,0,0.640126054,1,0.468640566,0,0.756633184,1,0.512100824,1,0.40272291,0,3,3,6
1057,123,2018100334,47,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,8.897942412,15,2,1,2,2,2,2,2,2,2,2,1,9,1,0.1,0.9,0,1,1,13,0,0,0,0,2.75,3,2,1,0, , ,0,2,2,2,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,9.1654,67.8976,0.04782969,-0.58,0.3364,-4.71,-1.1775,-32.42,-8.42,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,16,9.1654,9.1654,1,0,1,1,1,1,1,1,1,1,3.83,3.83,0,1,0,0,0,0,0,0,0,0,1,-3.63,1,-3.63,3.83,9.1654,16,9,1,0.914415049,1,0.938400431,1,0.943867033,1,0.990787189,1,0.969722988,1,0.961101094,1,0.975877409,1,0.976406433,1,0.956200849,1,0.969665279,1,0.991880487,1,0.973636005,1,0.982651795,1,0.996573054,1,0.878839184,1,0.982423534,1,0.155235157,0,0.196952881,0,0.062846422,0,0.098014144,0,0.032696246,0,0.012147417,0,0.174652055,0,0.06071546,0,0.172269821,0,0.299055033,0,0.865769062,1,0.804428951,1,0.938905053,1,0.90406049,1,0.968856175,1,0.984453557,1,0.826397485,1,0.939854343,1,0.819496313,1,0.699986539,1,0,2,2
1058,121,2018100336,49,2,1,1,2,2,1,2,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,-2.066009931,15,2,2,1,1,2,2,1,1,2,2,4,6,0.31,0.4,0.6,0,1,3,14,0,0,0,0,2.92,2,2,1,0,starts saying target function, ,0,2,2,1,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,-1.8346,7.6176,0.00237169,-0.58,0.3364,-2.71,-0.6775,-30.42,-6.42,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,1,5,-1.8346,-1.8346,1,1,0,0,1,1,0,0,1,1,0.83,0.83,0,0,1,1,0,0,1,1,0,0,4,-0.63,1,-0.63,0.83,-1.8346,5,6,4,0.681473935,1,0.16459356,0,0.218298678,0,0.091969572,0,0.377158273,0,0.228707082,0,0.106905637,0,0.136005071,0,0.171983532,0,0.06717257,0,0.060993871,0,0.174708079,0,0.225105011,0,0.206580429,0,0.190064709,0,0.262775935,0,0.378751987,0,0.432167625,0,0.354548346,0,0.365157944,0,0.414528795,0,0.176457498,0,0.427966112,0,0.177882058,0,0.397833318,0,0.523670337,1,0.632753161,1,0.571179092,1,0.650514022,1,0.639352904,1,0.59206216,1,0.812904916,1,0.573433804,1,0.823169498,1,0.602177,1,0.479064535,0,3,3,6
1062,122,2018100339,53,2,1,1,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.926060201,15,1,1,2,2,2,2,1,2,1,2,4,6,0.06,0.4,0.6,0,1,3,16,1,1,0,0,3.58,3,4,1,0, , ,0,2,2,1,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,-5.8346,45.6976,0.37368769,1.42,2.0164,1.29,0.3225,-26.42,-2.42,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,1,1,-5.8346,-5.8346,0,0,1,1,1,1,0,1,0,1,0.83,0.83,1,1,0,0,0,0,1,0,1,0,4,-0.63,1,-0.63,0.83,-5.8346,1,6,4,0.543823739,1,0.038958675,0,0.059203663,0,0.007974197,0,0.125140386,0,0.056046505,0,0.014200495,0,0.020332824,0,0.036814396,0,0.007786539,0,0.004170078,0,0.031383466,0,0.040950123,0,0.019883582,0,0.063135665,0,0.053667275,0,0.378751987,0,0.432167625,0,0.354548346,0,0.365157944,0,0.414528795,0,0.176457498,0,0.427966112,0,0.177882058,0,0.397833318,0,0.523670337,1,0.632753161,1,0.571179092,1,0.650514022,1,0.639352904,1,0.59206216,1,0.812904916,1,0.573433804,1,0.823169498,1,0.602177,1,0.479064535,0,3,3,6
1064,123,2018100341,56,2,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.102057588,15,1,2,2,2,2,2,2,1,2,1,3,7,0,0.3,0.7,0,1,3,13,0,0,0,0,2.75,3,2,1,0, , ,0,2,2,1,1,1,1,0,0.25,-0.2187,-0.054675,-0.2187,0,-6.8346,60.2176,0.04782969,-0.58,0.3364,4.29,1.0725,-23.42,0.58,2,3,2,105, , , , , ,2,13,12,2,2.5,3.75,1,0,-6.8346,-6.8346,0,1,1,1,1,1,1,0,1,0,1.83,1.83,1,0,0,0,0,0,0,1,0,1,3,-1.63,1,-1.63,1.83,-6.8346,0,7,3,0.507385454,1,0.026576674,0,0.041555692,0,0.004248348,0,0.090678605,0,0.038200318,0,0.008412956,0,0.01235208,0,0.024422187,0,0.004488722,0,0.002105615,0,0.019863084,0,0.025757229,0,0.010604605,0,0.04701339,0,0.034578223,0,0.29016045,0,0.3428788,0,0.214144577,0,0.248145694,0,0.204359437,0,0.076338914,0,0.329354519,0,0.126365663,0,0.310123384,0,0.44503162,0,0.727911009,1,0.659824433,1,0.79000596,1,0.755733798,1,0.801256268,1,0.913889875,1,0.672023751,1,0.874531349,1,0.68582573,1,0.556396664,1,0,4,4
1067,122,2018100345,52,2,1,1,2,2,2,2,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.073939799,15,1,2,1,1,1,1,2,2,1,1,7,3,1,0.7,0.3,1,0,1,16,1,1,0,0,3.58,3,4,1,0, , ,1,0,1,1,1,1,1,0,0.25,0.6113,0.152825,0.6113,0,9.1654,67.8976,0.37368769,1.42,2.0164,0.29,0.0725,-27.42,-3.42,3,4,3,104, , , , , ,3,16,8,3.75,2.75,4.25,1,16,9.1654,9.1654,0,1,0,0,0,0,1,1,0,0,-2.17,-2.17,1,0,1,1,1,1,0,0,1,1,7,2.37,1,2.37,-2.17,9.1654,16,3,7,0.914415049,1,0.938400431,1,0.943867033,1,0.990787189,1,0.969722988,1,0.961101094,1,0.975877409,1,0.976406433,1,0.956200849,1,0.969665279,1,0.991880487,1,0.973636005,1,0.982651795,1,0.996573054,1,0.878839184,1,0.982423534,1,0.669166932,1,0.702540176,1,0.818161673,1,0.752761417,1,0.936831826,1,0.788739929,1,0.725657511,1,0.420040737,0,0.677132056,1,0.739101944,1,0.315190368,0,0.301349051,0,0.183968807,0,0.250102624,0,0.063416978,0,0.229654963,0,0.275168078,0,0.581025665,1,0.335402516,0,0.266038516,0,4,0,4
1070,121,2017100363,55,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,-4.066009931,15,1,2,1,1,1,1,1,2,1,1,8,2,0.18,0.8,0.2,1,0,2,14,0,0,0,0,2.92,2,2,1,0, , ,1,0,1,2,1,1,1,0,0.25,-0.0487,-0.012175,-0.0487,0,-3.8346,22.6576,0.00237169,-0.58,0.3364,3.29,0.8225,-24.42,-0.42,2,3,2,103, , , , , ,2,14,9,2.25,2.5,4,0,0,-3.8346,0,0,1,0,0,0,0,0,1,0,0,-3.17,0,1,0,1,1,1,1,1,0,1,1,8,3.37,0,0,0,0,0,0,0,0.51635427,1,0.076222623,0,0.129188031,0,0.109279726,0,0.05833238,0,0.104742746,0,0.068288425,0,0.116233687,0,0.157386551,0,0.000622739,0,0.092323499,0,0.208675059,0,0.091519444,0,0.118207883,0,0.059862712,0,0.214813861,0,0.748603235,1,0.671613592,1,0.949599148,1,0.729905465,1,0.920767245,1,0.887641751,1,0.844795071,1,0.421833123,0,0.925841527,1,0.932634674,1,0.205449064,0,0.294675256,0,0.070433923,0,0.278571005,0,0.079232755,0,0.113971707,0,0.16362525,0,0.590700573,1,0.054188297,0,0.067365326,0,1,0,1
1071,112,2018100391,43,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.020928538,15,2,1,1,2,2,2,2,2,1,1,4,6,1,0.4,0.6,0,1,1,10,0,0,0,0,3.33,6,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,9.1654,67.8976,0.13053769,0.42,0.1764,-8.71,-2.1775,-36.42,-12.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,1,16,9.1654,9.1654,1,0,0,1,1,1,1,1,0,0,0.83,0.83,0,1,1,0,0,0,0,0,1,1,4,-0.63,1,-0.63,0.83,9.1654,16,6,4,0.914415049,1,0.938400431,1,0.943867033,1,0.990787189,1,0.969722988,1,0.961101094,1,0.975877409,1,0.976406433,1,0.956200849,1,0.969665279,1,0.991880487,1,0.973636005,1,0.982651795,1,0.996573054,1,0.878839184,1,0.982423534,1,0.378751987,0,0.432167625,0,0.354548346,0,0.365157944,0,0.414528795,0,0.176457498,0,0.427966112,0,0.177882058,0,0.397833318,0,0.523670337,1,0.632753161,1,0.571179092,1,0.650514022,1,0.639352904,1,0.59206216,1,0.812904916,1,0.573433804,1,0.823169498,1,0.602177,1,0.479064535,0,3,3,6
1072,114,2018100383,41,1,1,1,2,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.003964934,15,1,1,2,77,77,77,77,77,77,77,2,1,1,0.2,0.1,1,0,1,18,0,0,0,0,3.25,2,3,1,0, , ,1,0,1,1,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,9.1654,67.8976,0.07912969,0.42,0.1764,-10.71,-2.6775,-38.42,-14.42,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,0,0,9.1654,0,0,0,1, , , , , , , ,-4.17,0,1,1,0, , , , , , , ,2,-2.63,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.171809325,0,0.231245021,0,0.283574669,0,0.019825983,0,0.236422377,0,0.032763931,0,0.158472875,0,0.04883593,0,0.252049677,0,0.666590385,1,0.124369016,0,0.214762482,0,0.0408157,0,0.144977245,0,0.044915385,0,0.048942975,0,0.101379772,0,0.482886329,0,0.027134829,0,0.049717783,0,0,0,0
1073,114,2018100388,42,1,1,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,15,8.003964934,15,1,1,1,2,1,2,1,2,1,1,7,3,0.93,0.7,0.3,1,0,1,18,0,0,0,0,3.25,2,3,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,8.1654,52.4176,0.07912969,0.42,0.1764,-9.71,-2.4275,-37.42,-13.42,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,0,0,8.1654,0,0,0,0,1,0,1,0,1,0,0,-2.17,0,1,1,1,0,1,0,1,0,1,1,7,2.37,0,0,0,0,0,0,0,0.729357099,1,0.902458314,1,0.937011078,1,0.972608865,1,0.952398952,1,0.887331633,1,0.999761847,1,0.900475171,1,0.983352856,1,0.990849188,1,0.970320755,1,0.997235125,1,0.982693979,1,0.925278829,1,0.96773783,1,0.944531136,1,0.656372646,1,0.597732908,1,0.908231216,1,0.544464651,1,0.863964457,1,0.761007452,1,0.75651812,1,0.31917176,0,0.872412939,1,0.909320799,1,0.320066493,0,0.389571145,0,0.118881038,0,0.467901538,0,0.136035543,0,0.243298618,0,0.253315095,0,0.690446158,1,0.105294854,0,0.090679201,0,4,0,4
1075,114,2018100372,58,1,1,1,2,2,1,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.996035066,15,1,1,1,1,1,1,1,1,1,1,10,0,0.06,1,0,1,0,2,18,0,0,0,0,3.25,2,3,1,0, , ,1,0,1,2,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,-5.8346,45.6976,0.07912969,0.42,0.1764,6.29,1.5725,-21.42,2.58,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,0,0,-5.8346,0,0,0,0,0,0,0,0,0,0,0,-5.17,0,1,1,1,1,1,1,1,1,1,1,10,5.37,0,0,0,0,0,0,0,0.477794605,0,0.036214051,0,0.064396086,0,0.045530791,0,0.023102692,0,0.054827989,0,0.011667367,0,0.06100959,0,0.066780734,0,8.34088526049999E-05,0,0.037408998,0,0.073344301,0,0.033863537,0,0.059310948,0,0.022317545,0,0.120823854,0,0.878594608,1,0.794851476,1,0.985566177,1,0.932501765,1,0.974942898,1,0.97985021,1,0.943517029,1,0.63862543,1,0.976536554,1,0.963487665,1,0.072372465,0,0.151855357,0,0.023339543,0,0.069296807,0,0.025057102,0,0.020172867,0,0.061084014,0,0.376642172,0,0.01339648,0,0.036512335,0,1,0,1
1078,114,2018100378,60,2,1,1,2,2,2,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.996035066,15,2,1,1,2,2,1,2,2,1,1,5,5,0.06,0.5,0.5,2,2,6,18,0,0,0,0,3.25,2,3,1,0, , ,3,3,3,2,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,-5.8346,45.6976,0.07912969,0.42,0.1764,8.29,2.0725,-19.42,4.58,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,1,1,-5.8346,-5.8346,1,0,0,1,1,0,1,1,0,0,-0.17,-0.17,0,1,1,0,0,1,0,0,1,1,5,0.37,1,0.37,-0.17,-5.8346,1,5,5,0.543823739,1,0.038958675,0,0.059203663,0,0.007974197,0,0.125140386,0,0.056046505,0,0.014200495,0,0.020332824,0,0.036814396,0,0.007786539,0,0.004170078,0,0.031383466,0,0.040950123,0,0.019883582,0,0.063135665,0,0.053667275,0,0.476244738,0,0.526092772,1,0.525455538,1,0.500608503,1,0.661216044,1,0.357115036,0,0.532652831,1,0.244522228,0,0.492635581,0,0.601152656,1,0.525987252,1,0.477718504,0,0.479421004,0,0.503920612,1,0.343176382,0,0.640126054,1,0.468640566,0,0.756633184,1,0.512100824,1,0.40272291,0,3,3,6
1082,113,2018100377,43,1,1,1,2,1,1,1,1,3,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14,6.950953673,15,2,2,2,2,1,1,2,1,2,1,4,6,0.87,0.4,0.6,0,1,1,13,0,0,0,0,3,3,3,1,0, , ,0,2,2,1,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,7.1654,38.9376,0.00097969,0.42,0.1764,-8.71,-2.1775,-36.42,-12.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,0,0,7.1654,0,1,1,1,1,0,0,1,0,1,0,0.83,0,0,0,0,0,1,1,0,1,0,1,4,-0.63,0,0,0,0,0,0,0,0.713859452,1,0.86194485,1,0.910172675,1,0.956786986,1,0.925163209,1,0.847223561,1,0.999406803,1,0.8641181,1,0.973377579,1,0.975379883,1,0.952849605,1,0.994964767,1,0.971009587,1,0.894653169,1,0.947257333,1,0.923481306,1,0.335180469,0,0.363000288,0,0.589236881,1,0.093713759,0,0.509001344,1,0.172532487,0,0.366257218,0,0.110606154,0,0.529057058,1,0.792132914,1,0.739596399,1,0.694637861,1,0.432379674,0,0.912168159,1,0.490998656,0,0.833921601,1,0.638868742,1,0.891701201,1,0.50495407,1,0.207867086,0,3,3,6
1084,112,2018100360,51,1,1,1,2,2,2,2,2,3,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,11,4.020928538,15,2,1,1,2,1,2,1,2,1,2,5,5,0.68,0.5,0.5,2,2,1,10,0,0,0,0,3.33,6,3,1,0, , ,3,3,3,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,4.1654,10.4976,0.13053769,0.42,0.1764,-0.71,-0.1775,-28.42,-4.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,0,0,4.1654,0,1,0,0,1,0,1,0,1,0,1,-0.17,0,0,1,1,0,1,0,1,0,1,0,5,0.37,0,0,0,0,0,0,0,0.664346012,1,0.657376374,1,0.762017391,1,0.842966564,1,0.744645308,1,0.659405367,1,0.990901261,1,0.688292141,1,0.896588896,1,0.65991004,1,0.826772339,1,0.970142798,1,0.873000705,1,0.732573177,1,0.794029317,1,0.811205387,1,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1086,113,2018100363,37,2,1,1,2,2,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,8.950953673,15,1,1,1,2,1,2,1,2,1,2,6,4,1,0.6,0.4,1,0,1,13,0,0,0,0,3,3,3,1,0, , ,1,0,1,1,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,9.1654,67.8976,0.00097969,0.42,0.1764,-14.71,-3.6775,-42.42,-18.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,1,16,9.1654,9.1654,0,0,0,1,0,1,0,1,0,1,-1.17,-1.17,1,1,1,0,1,0,1,0,1,0,6,1.37,1,1.37,-1.17,9.1654,16,4,6,0.914415049,1,0.938400431,1,0.943867033,1,0.990787189,1,0.969722988,1,0.961101094,1,0.975877409,1,0.976406433,1,0.956200849,1,0.969665279,1,0.991880487,1,0.973636005,1,0.982651795,1,0.996573054,1,0.878839184,1,0.982423534,1,0.57558215,1,0.618206983,1,0.690600059,1,0.635969807,1,0.843263126,1,0.590182394,1,0.634541317,1,0.326221428,0,0.587970434,1,0.673880329,1,0.416791012,0,0.38579241,0,0.313022936,0,0.367910537,0,0.158312382,0,0.421364474,0,0.366542102,0,0.674947236,1,0.42123181,0,0.33082105,0,3,3,6
1087,114,2018100365,58,1,1,1,2,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,9.003964934,15,1,1,1,2,2,2,2,2,1,1,5,5,1,0.5,0.5,2,2,1,18,0,0,0,0,3.25,2,3,1,0, , ,3,3,3,2,1,1,1,0,0.25,0.2813,0.070325,0.2813,0,9.1654,67.8976,0.07912969,0.42,0.1764,6.29,1.5725,-21.42,2.58,3,4,3,109,22,1,4,4,4,3,18,10,3,2.75,4,0,0,9.1654,0,0,0,0,1,1,1,1,1,0,0,-0.17,0,1,1,1,0,0,0,0,0,1,1,5,0.37,0,0,0,0,0,0,0,0.744316015,1,0.932020415,1,0.956216501,1,0.982742259,1,0.970043597,1,0.9179302,1,0.999904408,1,0.927915896,1,0.98963027,1,0.996632382,1,0.981444199,1,0.998483351,1,0.989718917,1,0.947523449,1,0.980429851,1,0.960040848,1,0.440079179,0,0.439571535,0,0.731965298,1,0.189494691,0,0.654801229,1,0.340937483,0,0.503089074,1,0.16216097,0,0.67225331,1,0.840284113,1,0.609392462,1,0.598260659,1,0.299617023,0,0.820156767,1,0.345198771,0,0.667646552,1,0.504991995,1,0.841961197,1,0.331805147,0,0.159715887,0,3,3,6
1088,113,2018100374,61,2,1,1,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.049046327,15,2,2,2,2,2,2,2,2,2,2,0,10,0,0,1,0,1,3,13,0,0,0,0,3,3,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,-6.8346,60.2176,0.00097969,0.42,0.1764,9.29,2.3225,-18.42,5.58,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,1,0,-6.8346,-6.8346,1,1,1,1,1,1,1,1,1,1,4.83,4.83,0,0,0,0,0,0,0,0,0,0,0,-4.63,1,-4.63,4.83,-6.8346,0,10,0,0.507385454,1,0.026576674,0,0.041555692,0,0.004248348,0,0.090678605,0,0.038200318,0,0.008412956,0,0.01235208,0,0.024422187,0,0.004488722,0,0.002105615,0,0.019863084,0,0.025757229,0,0.010604605,0,0.04701339,0,0.034578223,0,0.10969373,0,0.143942012,0,0.032196571,0,0.058691981,0,0.012113529,0,0.004720804,0,0.121964072,0,0.041421989,0,0.124045402,0,0.237339794,0,0.90921272,1,0.856934314,1,0.968809279,1,0.942678649,1,0.988560392,1,0.993576454,1,0.878871329,1,0.959011731,1,0.867504289,1,0.760891854,1,0,2,2
1091,113,2017100334,51,1,1,1,2,2,1,2,2,3,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,9,1.950953673,15,1,1,1,2,1,1,1,2,2,1,7,3,0.56,0.7,0.3,1,0,2,13,0,0,0,0,3,3,3,1,0,saw snakes in water in backyard, ,1,0,1,2,1,1,1,0,0.25,0.0313,0.007825,0.0313,0,2.1654,1.5376,0.00097969,0.42,0.1764,-0.71,-0.1775,-28.42,-4.42,2,3,2,108,21,1,3,3,3.33,2,13,9,3,2.5,3.5,0,0,2.1654,0,0,0,0,1,0,0,0,1,1,0,-2.17,0,1,1,1,0,1,1,1,0,0,1,7,2.37,0,0,0,0,0,0,0,0.629110284,1,0.466304881,0,0.597675636,1,0.676081463,1,0.526803556,1,0.489772212,0,0.946065353,1,0.521726993,1,0.768607134,1,0.206194289,0,0.645838095,1,0.906998933,1,0.705163892,1,0.563015655,1,0.58018841,1,0.683382203,1,0.656372646,1,0.597732908,1,0.908231216,1,0.544464651,1,0.863964457,1,0.761007452,1,0.75651812,1,0.31917176,0,0.872412939,1,0.909320799,1,0.320066493,0,0.389571145,0,0.118881038,0,0.467901538,0,0.136035543,0,0.243298618,0,0.253315095,0,0.690446158,1,0.105294854,0,0.090679201,0,4,0,4
1092,112,2017100338,50,1,1,1,2,2,1,1,2,3,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,8,1.020928538,15,2,2,77,2,77,77,77,2,1,77,1,4,0.5,0.1,0.4,0,1,1,10,0,0,0,0,3.33,6,3,1,0, , ,0,2,2,2,1,1,1,0,0.25,0.3613,0.090325,0.3613,0,1.1654,0.0576,0.13053769,0.42,0.1764,-1.71,-0.4275,-29.42,-5.42,3,4,3,107,18,3,2,2.75,3,3,10,10,3.5,3.5,3,0,0,1.1654,0,1,1, ,1, , , ,1,0, ,-1.17,0,0,0, ,0, , , ,0,1, ,1,-3.63,0,0,0,0,0,0,0,0.610934391,1,0.370915879,0,0.502949575,1,0.565495986,1,0.407538235,0,0.403308605,0,0.87561755,1,0.433980388,0,0.672772571,1,0.086789841,0,0.529896962,1,0.842345836,1,0.585195463,1,0.469103531,0,0.452797743,0,0.604704812,1,0.117443657,0,0.179349796,0,0.172130357,0,0.008866667,0,0.144723856,0,0.013469327,0,0.097062472,0,0.031936498,0,0.15580935,0,0.591529228,1,0.461488049,0,0.493638822,0,0.193707736,0,0.666949376,1,0.223668708,0,0.445576568,0,0.370395557,0,0.775137207,1,0.19468027,0,0.121014638,0,0,3,3
